num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 6d06be3a329eb804. Mean loss in evaluation epoch: 0.32334470748901367, epochs needed: 20
evaluating individudal 16 - 63c132b49e889f55. Mean loss in evaluation epoch: 0.3181959390640259, epochs needed: 20
evaluating individudal 17 - c6292cb38174be18. Mean loss in evaluation epoch: 0.31795933842658997, epochs needed: 20
evaluating individudal 18 - 2174eb9827453c84. Mean loss in evaluation epoch: 0.31725984811782837, epochs needed: 20
evaluating individudal 19 - 75a217c3da457ad1. Mean loss in evaluation epoch: 0.3179283142089844, epochs needed: 20
evaluating individudal 20 - f76b47ee69a850ee. Mean loss in evaluation epoch: 0.3187478184700012, epochs needed: 20
evaluating individudal 21 - 326afbccf94fcec3. Mean loss in evaluation epoch: 0.3194050192832947, epochs needed: 20
evaluating individudal 22 - 1208daf06b19cc16. Mean loss in evaluation epoch: 0.3193093538284302, epochs needed: 20
evaluating individudal 23 - 3d9d557d56195f6b. Mean loss in evaluation epoch: 0.3196650743484497, epochs needed: 20
evaluating individudal 24 - 52a07e4e70aa8774. Mean loss in evaluation epoch: 0.31759586930274963, epochs needed: 20
evaluating individudal 25 - 0f7fc2c2cc0884e3. Mean loss in evaluation epoch: 0.31919217109680176, epochs needed: 20
evaluating individudal 26 - 3a8bfceb1965d3dc. Mean loss in evaluation epoch: 0.3179362714290619, epochs needed: 20
evaluating individudal 27 - 1af55a1fda206c4c. Mean loss in evaluation epoch: 0.3185596466064453, epochs needed: 20
evaluating individudal 28 - 71135b4566f7805d. Mean loss in evaluation epoch: 0.3190702497959137, epochs needed: 20
evaluating individudal 29 - 1576fdff6af9eba4. Mean loss in evaluation epoch: 0.3164612054824829, epochs needed: 20
evaluating individudal 30 - 46cc98a35654f38e. Mean loss in evaluation epoch: 0.3196820020675659, epochs needed: 20
evaluating individudal 31 - 646cacf12f843d85. Mean loss in evaluation epoch: 0.31788626313209534, epochs needed: 20
evaluating individudal 32 - 691da63197c6d2fd. Mean loss in evaluation epoch: 0.31906360387802124, epochs needed: 20
evaluating individudal 33 - 7649df2d1b1372b8. Mean loss in evaluation epoch: 0.31942421197891235, epochs needed: 20
evaluating individudal 34 - b8e0ffc501ed39a6. Mean loss in evaluation epoch: 0.31790632009506226, epochs needed: 20
evaluating individudal 35 - 4f77621de4290e92. Mean loss in evaluation epoch: 0.321178138256073, epochs needed: 20
evaluating individudal 36 - 33be6a931dfae13b. Mean loss in evaluation epoch: 0.3205024003982544, epochs needed: 20
evaluating individudal 37 - 1c524a4dfbddc445. Mean loss in evaluation epoch: 0.31988954544067383, epochs needed: 20
evaluating individudal 38 - 41c3be26a195c1bf. Mean loss in evaluation epoch: 0.31811952590942383, epochs needed: 20
evaluating individudal 39 - 8b58611fcc1f5a5e. Mean loss in evaluation epoch: 0.3201843202114105, epochs needed: 20
evaluating individudal 0 - 6f5ba672ce96c9fc. Mean loss in evaluation epoch: 0.31649839878082275, epochs needed: 20
evaluating individudal 1 - 8c4e02f97969f163. Mean loss in evaluation epoch: 0.3166341781616211, epochs needed: 20
evaluating individudal 2 - 2211c5b833adc80c. Mean loss in evaluation epoch: 0.3165397047996521, epochs needed: 20
evaluating individudal 3 - 06d3cac72ebc459e. Mean loss in evaluation epoch: 0.3168625235557556, epochs needed: 20
evaluating individudal 4 - 71da11a2be15b422. Mean loss in evaluation epoch: 0.31674233078956604, epochs needed: 20
evaluating individudal 5 - 8c442bd73cac7f45. Mean loss in evaluation epoch: 0.31708115339279175, epochs needed: 20
evaluating individudal 6 - 2035212b26fdd360. Mean loss in evaluation epoch: 0.3166646957397461, epochs needed: 20
evaluating individudal 7 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.31640297174453735, epochs needed: 20
evaluating individudal 8 - bd831e93d9aedebe. Mean loss in evaluation epoch: 0.3182978928089142, epochs needed: 20
evaluating individudal 9 - 0a48d46321852abc. Mean loss in evaluation epoch: 0.3178974986076355, epochs needed: 20
Round 41 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c576d5fcb826577f, num_times_seen_before: 9
ACC: 0.49473684210526314
TPR/FPR: 0.3055555555555556, 0.461038961038961
Loss: 0.31640297174453735
Timestamp: 22720.299996740003
---------------------------------------------------------------
evaluating individudal 0 - 3199e7d030a789d0. Mean loss in evaluation epoch: 0.3202059864997864, epochs needed: 20
evaluating individudal 1 - 5b003a47e8132a88. Mean loss in evaluation epoch: 0.3182481527328491, epochs needed: 20
evaluating individudal 2 - 33217e54012b9863. Mean loss in evaluation epoch: 0.3188800811767578, epochs needed: 20
evaluating individudal 3 - 88a59a2207145612. Mean loss in evaluation epoch: 0.31973421573638916, epochs needed: 20
evaluating individudal 4 - 2058a28f73364050. Mean loss in evaluation epoch: 0.31820452213287354, epochs needed: 20
evaluating individudal 5 - 1a0c256123394ed1. Mean loss in evaluation epoch: 0.3195866048336029, epochs needed: 20
evaluating individudal 6 - 7d54616d924b1144. Mean loss in evaluation epoch: 0.3183250427246094, epochs needed: 20
evaluating individudal 7 - 6009de84207b2d97. Mean loss in evaluation epoch: 0.3190934956073761, epochs needed: 20
evaluating individudal 8 - d222751c6abd5836. Mean loss in evaluation epoch: 0.31831634044647217, epochs needed: 20
evaluating individudal 9 - 144e9c32781d90c1. Mean loss in evaluation epoch: 0.3197384476661682, epochs needed: 20
evaluating individudal 10 - 3a5302a176e5855b. Mean loss in evaluation epoch: 0.31841105222702026, epochs needed: 20
evaluating individudal 11 - f11de2426a6d757c. Mean loss in evaluation epoch: 0.3178808093070984, epochs needed: 20
evaluating individudal 12 - c6ee35cacffa2f90. Mean loss in evaluation epoch: 0.31926339864730835, epochs needed: 20
evaluating individudal 13 - a029f96c7190bad7. Mean loss in evaluation epoch: 0.3181714415550232, epochs needed: 20
evaluating individudal 14 - d0a6ff60acbc6d3c. Mean loss in evaluation epoch: 0.31740525364875793, epochs needed: 20
evaluating individudal 15 - aac6ba2e0d2a3140. Mean loss in evaluation epoch: 0.3180606961250305, epochs needed: 20
evaluating individudal 16 - 9f70fb350caca219. Mean loss in evaluation epoch: 0.3193277418613434, epochs needed: 20
evaluating individudal 17 - 2bee056d067b8aad. Mean loss in evaluation epoch: 0.31789010763168335, epochs needed: 20
evaluating individudal 18 - bd34eecb30702996. Mean loss in evaluation epoch: 0.3181983530521393, epochs needed: 20
evaluating individudal 19 - 54fd358df4c5b5ab. Mean loss in evaluation epoch: 0.31858333945274353, epochs needed: 20
evaluating individudal 20 - 3aac1758a20c0f3d. Mean loss in evaluation epoch: 0.31874799728393555, epochs needed: 20
evaluating individudal 21 - 0ea63a42f167e4bd. Mean loss in evaluation epoch: 0.3189385235309601, epochs needed: 20
evaluating individudal 22 - 30747e5e9af1526d. Mean loss in evaluation epoch: 0.31902360916137695, epochs needed: 20
evaluating individudal 23 - 2c91a91fb1bf1ca7. Mean loss in evaluation epoch: 0.3177953362464905, epochs needed: 20
evaluating individudal 24 - c459742285e48e98. Mean loss in evaluation epoch: 0.31837859749794006, epochs needed: 20
evaluating individudal 25 - f9908074f23b6531. Mean loss in evaluation epoch: 0.31831875443458557, epochs needed: 20
evaluating individudal 26 - 154f45b9bb8dda24. Mean loss in evaluation epoch: 0.3191010057926178, epochs needed: 20
evaluating individudal 27 - 6e0c711d5a841438. Mean loss in evaluation epoch: 0.31947061419487, epochs needed: 20
evaluating individudal 28 - 4d42165d39830580. Mean loss in evaluation epoch: 0.3173210024833679, epochs needed: 20
evaluating individudal 29 - fabeb5e99cb01350. Mean loss in evaluation epoch: 0.31774064898490906, epochs needed: 20
evaluating individudal 30 - 64c97cf7edc2c1fa. Mean loss in evaluation epoch: 0.31878817081451416, epochs needed: 20
evaluating individudal 31 - 44746439127366d7. Mean loss in evaluation epoch: 0.31900498270988464, epochs needed: 20
evaluating individudal 32 - e08674b00bf39cd8. Mean loss in evaluation epoch: 0.31813162565231323, epochs needed: 20
evaluating individudal 33 - c26097cd8dbcfc2e. Mean loss in evaluation epoch: 0.31778210401535034, epochs needed: 20
evaluating individudal 34 - 656af369bc3a97d4. Mean loss in evaluation epoch: 0.3169568181037903, epochs needed: 20
evaluating individudal 35 - 592835fa76c31d70. Mean loss in evaluation epoch: 0.317407488822937, epochs needed: 20
evaluating individudal 36 - 28392cd36b382fd9. Mean loss in evaluation epoch: 0.317690372467041, epochs needed: 20
evaluating individudal 37 - 552d5ee70205dd8d. Mean loss in evaluation epoch: 0.31693872809410095, epochs needed: 20
evaluating individudal 38 - 35e1569835b62a69. Mean loss in evaluation epoch: 0.31850528717041016, epochs needed: 20
evaluating individudal 39 - 4dde5713742b3bd0. Mean loss in evaluation epoch: 0.31797993183135986, epochs needed: 20
evaluating individudal 0 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.31630972027778625, epochs needed: 20
evaluating individudal 1 - 1576fdff6af9eba4. Mean loss in evaluation epoch: 0.31887030601501465, epochs needed: 20
evaluating individudal 2 - e6a3d79dc8c814e3. Mean loss in evaluation epoch: 0.3168095648288727, epochs needed: 20
evaluating individudal 3 - 6f5ba672ce96c9fc. Mean loss in evaluation epoch: 0.31644102931022644, epochs needed: 20
evaluating individudal 4 - 2211c5b833adc80c. Mean loss in evaluation epoch: 0.31641969084739685, epochs needed: 20
evaluating individudal 5 - 8c4e02f97969f163. Mean loss in evaluation epoch: 0.316728413105011, epochs needed: 20
evaluating individudal 6 - 2035212b26fdd360. Mean loss in evaluation epoch: 0.31748756766319275, epochs needed: 20
evaluating individudal 7 - 71da11a2be15b422. Mean loss in evaluation epoch: 0.31727272272109985, epochs needed: 20
evaluating individudal 8 - 06d3cac72ebc459e. Mean loss in evaluation epoch: 0.3169802725315094, epochs needed: 20
evaluating individudal 9 - 8c442bd73cac7f45. Mean loss in evaluation epoch: 0.3173975944519043, epochs needed: 20
Round 42 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c576d5fcb826577f, num_times_seen_before: 10
ACC: 0.49473684210526314
TPR/FPR: 0.3055555555555556, 0.461038961038961
Loss: 0.31630972027778625
Timestamp: 23253.306721855
---------------------------------------------------------------
evaluating individudal 0 - f393a80ebe7ad08b. Mean loss in evaluation epoch: 0.31867536902427673, epochs needed: 20
evaluating individudal 1 - cda63a7feb82a964. Mean loss in evaluation epoch: 0.3179122507572174, epochs needed: 20
evaluating individudal 2 - b728631c30a4841a. Mean loss in evaluation epoch: 0.318222314119339, epochs needed: 20
evaluating individudal 3 - a3496d822fbc9ddf. Mean loss in evaluation epoch: 0.3189886808395386, epochs needed: 20
evaluating individudal 4 - b3cc0a9f5998a65c. Mean loss in evaluation epoch: 0.3188456892967224, epochs needed: 20
evaluating individudal 5 - 0ca72da7f6d657d7. Mean loss in evaluation epoch: 0.32018744945526123, epochs needed: 20
evaluating individudal 6 - eddc101d01dfb776. Mean loss in evaluation epoch: 0.3191731870174408, epochs needed: 20
evaluating individudal 7 - 1464af983fd87305. Mean loss in evaluation epoch: 0.3197377622127533, epochs needed: 20
evaluating individudal 8 - 3ec78c70ad742ffa. Mean loss in evaluation epoch: 0.31910616159439087, epochs needed: 20
evaluating individudal 9 - b8821e453c37af6b. Mean loss in evaluation epoch: 0.3179871439933777, epochs needed: 20
evaluating individudal 10 - 52164618ed3257fb. Mean loss in evaluation epoch: 0.31748339533805847, epochs needed: 20
evaluating individudal 11 - 114325bc6eea6763. Mean loss in evaluation epoch: 0.31806379556655884, epochs needed: 20
evaluating individudal 12 - ad2d0960340a946b. Mean loss in evaluation epoch: 0.31814250349998474, epochs needed: 20
evaluating individudal 13 - d95622c1078aa74d. Mean loss in evaluation epoch: 0.31745997071266174, epochs needed: 20
evaluating individudal 14 - 08676a7f91e96dbf. Mean loss in evaluation epoch: 0.3200899362564087, epochs needed: 20
evaluating individudal 15 - 592f47d5352b2d12. Mean loss in evaluation epoch: 0.3180095851421356, epochs needed: 20
evaluating individudal 16 - a49bb385110c85ee. Mean loss in evaluation epoch: 0.3198065757751465, epochs needed: 20
evaluating individudal 17 - 7ab34500fda8dbf3. Mean loss in evaluation epoch: 0.3191045820713043, epochs needed: 20
evaluating individudal 18 - 751ec1a84b4efd61. Mean loss in evaluation epoch: 0.31821364164352417, epochs needed: 20
evaluating individudal 19 - 0e7c3c2e077a7a37. Mean loss in evaluation epoch: 0.31839102506637573, epochs needed: 20
evaluating individudal 20 - 8b38bda93d21f8f5. Mean loss in evaluation epoch: 0.31734779477119446, epochs needed: 20
evaluating individudal 21 - c4bb3e38ff871076. Mean loss in evaluation epoch: 0.3177178204059601, epochs needed: 20
evaluating individudal 22 - 52bec2acaee95f57. Mean loss in evaluation epoch: 0.31963735818862915, epochs needed: 20
evaluating individudal 23 - 907f726b45d39bc6. Mean loss in evaluation epoch: 0.3186841607093811, epochs needed: 20
evaluating individudal 24 - d26bba62ccd73c01. Mean loss in evaluation epoch: 0.3176020085811615, epochs needed: 20
evaluating individudal 25 - 2a1edb2eb26084d1. Mean loss in evaluation epoch: 0.3176223039627075, epochs needed: 20
evaluating individudal 26 - 6fe17b6a8d80653a. Mean loss in evaluation epoch: 0.3206941783428192, epochs needed: 20
evaluating individudal 27 - 2e42acd85d084434. Mean loss in evaluation epoch: 0.317895770072937, epochs needed: 20
evaluating individudal 28 - db502254c1b00b29. Mean loss in evaluation epoch: 0.31888920068740845, epochs needed: 20
evaluating individudal 29 - 9a93f589c236004f. Mean loss in evaluation epoch: 0.3170611560344696, epochs needed: 20
evaluating individudal 30 - 1b2da5d69d19283e. Mean loss in evaluation epoch: 0.31817734241485596, epochs needed: 20
evaluating individudal 31 - a9a45736dd437c1a. Mean loss in evaluation epoch: 0.318530797958374, epochs needed: 20
evaluating individudal 32 - 61bfd34477f2e093. Mean loss in evaluation epoch: 0.3165578842163086, epochs needed: 20
evaluating individudal 33 - a2f2c9148da62906. Mean loss in evaluation epoch: 0.3176330029964447, epochs needed: 20
evaluating individudal 34 - c380a71417cc88fd. Mean loss in evaluation epoch: 0.3170543313026428, epochs needed: 20
evaluating individudal 35 - 945e193425f37b4f. Mean loss in evaluation epoch: 0.31917375326156616, epochs needed: 20
evaluating individudal 36 - fc166c79e8281718. Mean loss in evaluation epoch: 0.31889820098876953, epochs needed: 20
evaluating individudal 37 - f39c479c2aa3efcc. Mean loss in evaluation epoch: 0.3183092176914215, epochs needed: 20
evaluating individudal 38 - 41727b76a2f68dd7. Mean loss in evaluation epoch: 0.3192537724971771, epochs needed: 20
evaluating individudal 39 - b333932c18df640a. Mean loss in evaluation epoch: 0.3179967701435089, epochs needed: 20
evaluating individudal 0 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.3162165880203247, epochs needed: 20
evaluating individudal 1 - 2211c5b833adc80c. Mean loss in evaluation epoch: 0.3171730637550354, epochs needed: 20
evaluating individudal 2 - 6f5ba672ce96c9fc. Mean loss in evaluation epoch: 0.31749486923217773, epochs needed: 20
evaluating individudal 3 - 8c4e02f97969f163. Mean loss in evaluation epoch: 0.3169002830982208, epochs needed: 20
evaluating individudal 4 - e6a3d79dc8c814e3. Mean loss in evaluation epoch: 0.3175795376300812, epochs needed: 20
evaluating individudal 5 - 552d5ee70205dd8d. Mean loss in evaluation epoch: 0.3167349398136139, epochs needed: 20
evaluating individudal 6 - 656af369bc3a97d4. Mean loss in evaluation epoch: 0.3169647455215454, epochs needed: 20
evaluating individudal 7 - 06d3cac72ebc459e. Mean loss in evaluation epoch: 0.31680828332901, epochs needed: 20
evaluating individudal 8 - 71da11a2be15b422. Mean loss in evaluation epoch: 0.3168639540672302, epochs needed: 20
evaluating individudal 9 - 4d42165d39830580. Mean loss in evaluation epoch: 0.31705042719841003, epochs needed: 20
Round 43 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c576d5fcb826577f, num_times_seen_before: 11
ACC: 0.49473684210526314
TPR/FPR: 0.3055555555555556, 0.461038961038961
Loss: 0.3162165880203247
Timestamp: 23785.269459482
---------------------------------------------------------------
evaluating individudal 0 - b38bbe9bbe6043a4. Mean loss in evaluation epoch: 0.319786012172699, epochs needed: 20
evaluating individudal 1 - f2dfaba3e8bb427f. Mean loss in evaluation epoch: 0.31751054525375366, epochs needed: 20
evaluating individudal 2 - 03c60562ebe89d53. Mean loss in evaluation epoch: 0.31697598099708557, epochs needed: 20
evaluating individudal 3 - 22227c87358178d3. Mean loss in evaluation epoch: 0.31851691007614136, epochs needed: 20
evaluating individudal 4 - 0f279bd3e4d04e05. Mean loss in evaluation epoch: 0.32069483399391174, epochs needed: 20
evaluating individudal 5 - b841e39371702695. Mean loss in evaluation epoch: 0.3170064389705658, epochs needed: 20
evaluating individudal 6 - eedbd59a1d9b54f9. Mean loss in evaluation epoch: 0.31980979442596436, epochs needed: 20
