num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - b7c4881a1e243abd. Mean loss in evaluation epoch: 0.05379345640540123, epochs needed: 200
evaluating individudal 39 - 29facf48b1531ef5. Mean loss in evaluation epoch: 0.03617061674594879, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.0048571922816336155, epochs needed: 200
evaluating individudal 1 - 0a5c6b79d76d48ed. Mean loss in evaluation epoch: 0.008908416144549847, epochs needed: 200
evaluating individudal 2 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.009682453237473965, epochs needed: 200
evaluating individudal 3 - f39ff7b9bdd89c99. Mean loss in evaluation epoch: 0.008997618220746517, epochs needed: 200
evaluating individudal 4 - 706ebdfd4b6d3f42. Mean loss in evaluation epoch: 0.010090620256960392, epochs needed: 200
evaluating individudal 5 - c5fb998cd8035729. Mean loss in evaluation epoch: 0.01143199484795332, epochs needed: 200
evaluating individudal 6 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.009295674972236156, epochs needed: 200
evaluating individudal 7 - ca50dd23835cc989. Mean loss in evaluation epoch: 0.010645546019077301, epochs needed: 200
evaluating individudal 8 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.01357567310333252, epochs needed: 200
evaluating individudal 9 - b832927a96873c8a. Mean loss in evaluation epoch: 0.01111589279025793, epochs needed: 200
Round 38 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 21
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.0048571922816336155
Timestamp: 99240.539193188
---------------------------------------------------------------
evaluating individudal 0 - 0e780c6290bddb44. Mean loss in evaluation epoch: 0.015195387415587902, epochs needed: 200
evaluating individudal 1 - 145270e11bb6936b. Mean loss in evaluation epoch: 0.02422540821135044, epochs needed: 200
evaluating individudal 2 - 64dec99eb30f595e. Mean loss in evaluation epoch: 0.0175307746976614, epochs needed: 200
evaluating individudal 3 - 31797c4eb9397751. Mean loss in evaluation epoch: 0.022258471697568893, epochs needed: 200
evaluating individudal 4 - 9dd5df1b665c216b. Mean loss in evaluation epoch: 0.03623604774475098, epochs needed: 200
evaluating individudal 5 - 8020685cf4a70a6a. Mean loss in evaluation epoch: 0.03257269412279129, epochs needed: 200
evaluating individudal 6 - ba27251817b16416. Mean loss in evaluation epoch: 0.026320060715079308, epochs needed: 200
evaluating individudal 7 - 733dcf1ec70f2f86. Mean loss in evaluation epoch: 0.0166694987565279, epochs needed: 200
evaluating individudal 8 - 532c695c415b8832. Mean loss in evaluation epoch: 0.03266872465610504, epochs needed: 200
evaluating individudal 9 - 34640055d05c4a15. Mean loss in evaluation epoch: 0.01248239167034626, epochs needed: 200
evaluating individudal 10 - 4a84863a6fb58bf2. Mean loss in evaluation epoch: 0.02923504076898098, epochs needed: 200
evaluating individudal 11 - be0d25d02d0f59d2. Mean loss in evaluation epoch: 0.019249511882662773, epochs needed: 200
evaluating individudal 12 - 93d4daa0b25c03aa. Mean loss in evaluation epoch: 0.03773936629295349, epochs needed: 200
evaluating individudal 13 - 040881e5f73f66e7. Mean loss in evaluation epoch: 0.03454609587788582, epochs needed: 200
evaluating individudal 14 - e0225e32f3a8bb7d. Mean loss in evaluation epoch: 0.023785077035427094, epochs needed: 200
evaluating individudal 15 - 8b4b7e8054c52904. Mean loss in evaluation epoch: 0.015941938385367393, epochs needed: 200
evaluating individudal 16 - dea2977752d527b4. Mean loss in evaluation epoch: 0.026363087818026543, epochs needed: 200
evaluating individudal 17 - 7ac9e7528d02ed02. Mean loss in evaluation epoch: 0.02769085206091404, epochs needed: 200
evaluating individudal 18 - 1ebca9020fc10734. Mean loss in evaluation epoch: 0.01802114024758339, epochs needed: 200
evaluating individudal 19 - 138322fbaf049639. Mean loss in evaluation epoch: 0.034968309104442596, epochs needed: 200
evaluating individudal 20 - 7d6b94c49e50c14d. Mean loss in evaluation epoch: 0.0347764752805233, epochs needed: 200
evaluating individudal 21 - 5c8eb10e5f4f2d0c. Mean loss in evaluation epoch: 0.034151505678892136, epochs needed: 200
evaluating individudal 22 - 2dfb50e5155ed02c. Mean loss in evaluation epoch: 0.03226779028773308, epochs needed: 200
evaluating individudal 23 - a926699cf9328824. Mean loss in evaluation epoch: 0.02257315255701542, epochs needed: 200
evaluating individudal 24 - 0b07c2eadec2d2cc. Mean loss in evaluation epoch: 0.037722185254096985, epochs needed: 200
evaluating individudal 25 - 07fa8eb96c1fcf72. Mean loss in evaluation epoch: 0.034622278064489365, epochs needed: 200
evaluating individudal 26 - c65bed186d88e5ae. Mean loss in evaluation epoch: 0.03636517748236656, epochs needed: 200
evaluating individudal 27 - 3a96a85acc56e31c. Mean loss in evaluation epoch: 0.0338384285569191, epochs needed: 200
evaluating individudal 28 - 0fbe9c17d7f70f85. Mean loss in evaluation epoch: 0.01741136983036995, epochs needed: 200
evaluating individudal 29 - 88cee00b5e869415. Mean loss in evaluation epoch: 0.030607420951128006, epochs needed: 200
evaluating individudal 30 - e60f833e22b281be. Mean loss in evaluation epoch: 0.03247745707631111, epochs needed: 200
evaluating individudal 31 - dbfc4b76fe1f9362. Mean loss in evaluation epoch: 0.029819680377840996, epochs needed: 200
evaluating individudal 32 - 32f251adb0e31369. Mean loss in evaluation epoch: 0.03183343634009361, epochs needed: 200
evaluating individudal 33 - f6b6ebe5123f0a60. Mean loss in evaluation epoch: 0.020021352916955948, epochs needed: 200
evaluating individudal 34 - 34e8885400f4fee8. Mean loss in evaluation epoch: 0.016515523195266724, epochs needed: 200
evaluating individudal 35 - d5720b9cd8a1bd1e. Mean loss in evaluation epoch: 0.02169446274638176, epochs needed: 200
evaluating individudal 36 - 4bd8a9305fdc002c. Mean loss in evaluation epoch: 0.03213651105761528, epochs needed: 200
evaluating individudal 37 - 54a75aab86c94907. Mean loss in evaluation epoch: 0.02801199071109295, epochs needed: 200
evaluating individudal 38 - 06cbaa9265895400. Mean loss in evaluation epoch: 0.03766949847340584, epochs needed: 200
evaluating individudal 39 - b456fd9b4b86fa57. Mean loss in evaluation epoch: 0.031756091862916946, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.00957427453249693, epochs needed: 200
evaluating individudal 1 - 7831f7825761bd47. Mean loss in evaluation epoch: 0.011162258684635162, epochs needed: 200
evaluating individudal 2 - 0a5c6b79d76d48ed. Mean loss in evaluation epoch: 0.00953697133809328, epochs needed: 200
evaluating individudal 3 - f39ff7b9bdd89c99. Mean loss in evaluation epoch: 0.009587862528860569, epochs needed: 200
evaluating individudal 4 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.007103902753442526, epochs needed: 200
evaluating individudal 5 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.009936520829796791, epochs needed: 200
evaluating individudal 6 - 706ebdfd4b6d3f42. Mean loss in evaluation epoch: 0.008311687037348747, epochs needed: 200
evaluating individudal 7 - ca50dd23835cc989. Mean loss in evaluation epoch: 0.011892594397068024, epochs needed: 200
evaluating individudal 8 - b832927a96873c8a. Mean loss in evaluation epoch: 0.013049510307610035, epochs needed: 200
evaluating individudal 9 - fd8e0668f0db709d. Mean loss in evaluation epoch: 0.010223825462162495, epochs needed: 200
Round 39 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0e8a4d2f82f0b453, num_times_seen_before: 2
ACC: 0.9947368421052631
TPR/FPR: 1.0, 0.006493506493506494
Loss: 0.007103902753442526
Timestamp: 101845.179209165
---------------------------------------------------------------
evaluating individudal 0 - 2fe73e09081bdde2. Mean loss in evaluation epoch: 0.0317886658012867, epochs needed: 200
evaluating individudal 1 - 1a909190be400a08. Mean loss in evaluation epoch: 0.0329565592110157, epochs needed: 200
evaluating individudal 2 - 4c83bb4b40a8ae78. Mean loss in evaluation epoch: 0.031105702742934227, epochs needed: 200
evaluating individudal 3 - 19f7852dc9631f36. Mean loss in evaluation epoch: 0.01970076933503151, epochs needed: 200
evaluating individudal 4 - ae1a3c7019cb0370. Mean loss in evaluation epoch: 0.027294760569930077, epochs needed: 200
evaluating individudal 5 - cef5533d1da23fed. Mean loss in evaluation epoch: 0.026735296472907066, epochs needed: 200
evaluating individudal 6 - e7594e1a4f82c696. Mean loss in evaluation epoch: 0.033861853182315826, epochs needed: 200
evaluating individudal 7 - 156f5a00d5fa42c7. Mean loss in evaluation epoch: 0.03235679119825363, epochs needed: 200
evaluating individudal 8 - 82db6a1e838e212a. Mean loss in evaluation epoch: 0.035305365920066833, epochs needed: 200
evaluating individudal 9 - c473457f91e7146d. Mean loss in evaluation epoch: 0.02417413331568241, epochs needed: 200
evaluating individudal 10 - 9be2d690c9dfa589. Mean loss in evaluation epoch: 0.034138936549425125, epochs needed: 200
evaluating individudal 11 - 3a588ab6bc715021. Mean loss in evaluation epoch: 0.03720569238066673, epochs needed: 200
evaluating individudal 12 - f0a8538f398aeec7. Mean loss in evaluation epoch: 0.010028096847236156, epochs needed: 200
evaluating individudal 13 - 53380b6d2113661e. Mean loss in evaluation epoch: 0.022477170452475548, epochs needed: 200
evaluating individudal 14 - f05dc3f584f7256c. Mean loss in evaluation epoch: 0.02580084465444088, epochs needed: 200
evaluating individudal 15 - c93dcff5da644922. Mean loss in evaluation epoch: 0.024541769176721573, epochs needed: 200
evaluating individudal 16 - 6aca71ea8ccad4c1. Mean loss in evaluation epoch: 0.024768853560090065, epochs needed: 200
evaluating individudal 17 - 8361b959d3ca37b1. Mean loss in evaluation epoch: 0.013492557220160961, epochs needed: 200
evaluating individudal 18 - 5a824cd60cb865ee. Mean loss in evaluation epoch: 0.017437821254134178, epochs needed: 200
evaluating individudal 19 - 82fd8f22dd1c3d9a. Mean loss in evaluation epoch: 0.01808965764939785, epochs needed: 200
evaluating individudal 20 - f4b744dc06c61ebe. Mean loss in evaluation epoch: 0.022304711863398552, epochs needed: 200
evaluating individudal 21 - 4d01d13f3f30fe46. Mean loss in evaluation epoch: 0.018582208082079887, epochs needed: 200
evaluating individudal 22 - 872d6f33f3a6bae6. Mean loss in evaluation epoch: 0.00973326712846756, epochs needed: 200
evaluating individudal 23 - 58b33c7140db6d82. Mean loss in evaluation epoch: 0.03572758659720421, epochs needed: 200
evaluating individudal 24 - 4089ff0e8833e70f. Mean loss in evaluation epoch: 0.02226760797202587, epochs needed: 200
evaluating individudal 25 - 70fab6c5776a58e9. Mean loss in evaluation epoch: 0.03174898773431778, epochs needed: 200
evaluating individudal 26 - 46b505a3bff2ba43. Mean loss in evaluation epoch: 0.018182873725891113, epochs needed: 200
evaluating individudal 27 - 83efb380cd856be9. Mean loss in evaluation epoch: 0.018442196771502495, epochs needed: 200
evaluating individudal 28 - c15391a165c25ff4. Mean loss in evaluation epoch: 0.015835082158446312, epochs needed: 200
evaluating individudal 29 - b90769985e904de5. Mean loss in evaluation epoch: 0.014373070560395718, epochs needed: 200
evaluating individudal 30 - 25551ed057b261be. Mean loss in evaluation epoch: 0.017257211729884148, epochs needed: 200
evaluating individudal 31 - 8c005af17c520f4e. Mean loss in evaluation epoch: 0.017666516825556755, epochs needed: 200
evaluating individudal 32 - cb1d15f98cd66156. Mean loss in evaluation epoch: 0.02754654921591282, epochs needed: 200
evaluating individudal 33 - f880e47edbc124b7. Mean loss in evaluation epoch: 0.021819451823830605, epochs needed: 200
evaluating individudal 34 - d7a2aa247d08625d. Mean loss in evaluation epoch: 0.023598529398441315, epochs needed: 200
evaluating individudal 35 - 2d040e5b0596868d. Mean loss in evaluation epoch: 0.012547791004180908, epochs needed: 200
evaluating individudal 36 - 2e3e010a66b3f368. Mean loss in evaluation epoch: 0.028437210246920586, epochs needed: 200
evaluating individudal 37 - 88689d0151653416. Mean loss in evaluation epoch: 0.028038984164595604, epochs needed: 200
evaluating individudal 38 - 06aa20794a769069. Mean loss in evaluation epoch: 0.010537264868617058, epochs needed: 200
evaluating individudal 39 - 2f4ebb523b8af0e2. Mean loss in evaluation epoch: 0.03198946267366409, epochs needed: 200
evaluating individudal 0 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.008368692360818386, epochs needed: 200
evaluating individudal 1 - 706ebdfd4b6d3f42. Mean loss in evaluation epoch: 0.008272908627986908, epochs needed: 200
evaluating individudal 2 - 0a5c6b79d76d48ed. Mean loss in evaluation epoch: 0.011654949747025967, epochs needed: 200
evaluating individudal 3 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.005596052389591932, epochs needed: 200
evaluating individudal 4 - f39ff7b9bdd89c99. Mean loss in evaluation epoch: 0.00670650927349925, epochs needed: 200
evaluating individudal 5 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.009369817562401295, epochs needed: 200
evaluating individudal 6 - fd8e0668f0db709d. Mean loss in evaluation epoch: 0.011894087307155132, epochs needed: 200
evaluating individudal 7 - 7831f7825761bd47. Mean loss in evaluation epoch: 0.008434031158685684, epochs needed: 200
evaluating individudal 8 - ca50dd23835cc989. Mean loss in evaluation epoch: 0.01277961116284132, epochs needed: 200
evaluating individudal 9 - 34640055d05c4a15. Mean loss in evaluation epoch: 0.012436325661838055, epochs needed: 200
Round 40 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 22
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.005596052389591932
Timestamp: 104453.255028748
---------------------------------------------------------------
evaluating individudal 0 - 2fcabaae30e9b436. Mean loss in evaluation epoch: 0.02617855928838253, epochs needed: 200
evaluating individudal 1 - 418e9c52b6be4083. Mean loss in evaluation epoch: 0.031306471675634384, epochs needed: 200
evaluating individudal 2 - 0c11135dbd63fa82. Mean loss in evaluation epoch: 0.03505295142531395, epochs needed: 200
evaluating individudal 3 - 7c5905a634f70089. Mean loss in evaluation epoch: 0.020732248201966286, epochs needed: 200
evaluating individudal 4 - c76a4064d347adda. Mean loss in evaluation epoch: 0.023986676707863808, epochs needed: 200
evaluating individudal 5 - eb2e64111b5244f3. Mean loss in evaluation epoch: 0.02405688725411892, epochs needed: 200
evaluating individudal 6 - 25025aab7c8c9091. Mean loss in evaluation epoch: 0.03557314723730087, epochs needed: 200
evaluating individudal 7 - 4d650765a90a62e3. Mean loss in evaluation epoch: 0.014884985983371735, epochs needed: 200
evaluating individudal 8 - 40d169788836c063. Mean loss in evaluation epoch: 0.024655252695083618, epochs needed: 200
evaluating individudal 9 - a4a493b64b04ebbd. Mean loss in evaluation epoch: 0.03611437603831291, epochs needed: 200
evaluating individudal 10 - b057b999cf7ec84a. Mean loss in evaluation epoch: 0.030364347621798515, epochs needed: 200
evaluating individudal 11 - 77ee9fa7d1aee5fa. Mean loss in evaluation epoch: 0.015375341288745403, epochs needed: 200
evaluating individudal 12 - 6fd1e4cb6c0e930f. Mean loss in evaluation epoch: 0.025226956233382225, epochs needed: 200
evaluating individudal 13 - 8822029b3866b1f4. Mean loss in evaluation epoch: 0.014349810779094696, epochs needed: 200
evaluating individudal 14 - 019891e6068f926b. Mean loss in evaluation epoch: 0.03229525685310364, epochs needed: 200
evaluating individudal 15 - e2aef41927c483da. Mean loss in evaluation epoch: 0.02054627239704132, epochs needed: 200
evaluating individudal 16 - 8856b5380cbce170. Mean loss in evaluation epoch: 0.02349667251110077, epochs needed: 200
evaluating individudal 17 - 265cbcba18288b10. Mean loss in evaluation epoch: 0.015031318180263042, epochs needed: 200
evaluating individudal 18 - 72eec77945a03eda. Mean loss in evaluation epoch: 0.01962907426059246, epochs needed: 200
evaluating individudal 19 - d664531b8b7e58e6. Mean loss in evaluation epoch: 0.023560767993330956, epochs needed: 200
evaluating individudal 20 - 6dc37844f9c30d3a. Mean loss in evaluation epoch: 0.031855542212724686, epochs needed: 200
evaluating individudal 21 - 8fb00dd58cc96325. Mean loss in evaluation epoch: 0.023720545694231987, epochs needed: 200
evaluating individudal 22 - 9eb654c36910c8cd. Mean loss in evaluation epoch: 0.025292277336120605, epochs needed: 200
evaluating individudal 23 - 5dd52c3aeb4598eb. Mean loss in evaluation epoch: 0.024802623316645622, epochs needed: 200
evaluating individudal 24 - 26036f41a9899a77. Mean loss in evaluation epoch: 0.032060522586107254, epochs needed: 200
