num samples: 5000
NUM_TRAIN_SAMPLES: 4999
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4999
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 40
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba10_5k_0.15.pickle
../data/final/edges_ba10.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 40
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
--------------------- Start training ------------------------
evaluating individudal 0 - c991f7e4d2dd6f24. Mean loss in evaluation epoch: 0.38539478182792664, epochs needed: 40
evaluating individudal 21 - 57a0f1b840882847. Mean loss in evaluation epoch: 0.3800913989543915, epochs needed: 40
evaluating individudal 22 - 8fdc087cb056e3e9. Mean loss in evaluation epoch: 0.3785633146762848, epochs needed: 40
evaluating individudal 23 - 8bceb0ceb7bfe16b. Mean loss in evaluation epoch: 0.3818720281124115, epochs needed: 40
evaluating individudal 24 - 57a5236c16d08848. Mean loss in evaluation epoch: 0.37493109703063965, epochs needed: 40
evaluating individudal 25 - 036afc3c5e5fa6b9. Mean loss in evaluation epoch: 0.3800176978111267, epochs needed: 40
evaluating individudal 26 - 8e0239b2e5e30051. Mean loss in evaluation epoch: 0.38070327043533325, epochs needed: 40
evaluating individudal 27 - 8eb0d0730a4d2377. Mean loss in evaluation epoch: 0.37395864725112915, epochs needed: 40
evaluating individudal 28 - 2cca63a06fbfed98. Mean loss in evaluation epoch: 0.38541701436042786, epochs needed: 40
evaluating individudal 29 - 6976330e83fd933d. Mean loss in evaluation epoch: 0.37596800923347473, epochs needed: 40
evaluating individudal 30 - f19d0f5bfdd6192a. Mean loss in evaluation epoch: 0.37863266468048096, epochs needed: 40
evaluating individudal 31 - 118f7389072b289c. Mean loss in evaluation epoch: 0.3808722496032715, epochs needed: 40
evaluating individudal 32 - adf742564e060b7c. Mean loss in evaluation epoch: 0.3766905963420868, epochs needed: 40
evaluating individudal 33 - 6c5f79c36c34f7c2. Mean loss in evaluation epoch: 0.38295283913612366, epochs needed: 40
evaluating individudal 34 - e72df0054ad8861e. Mean loss in evaluation epoch: 0.3801822066307068, epochs needed: 40
evaluating individudal 35 - b924174a7db28679. Mean loss in evaluation epoch: 0.37730926275253296, epochs needed: 40
evaluating individudal 36 - 92014d5b5606157c. Mean loss in evaluation epoch: 0.38000160455703735, epochs needed: 40
evaluating individudal 37 - 98e103a4c7240c4e. Mean loss in evaluation epoch: 0.3799254596233368, epochs needed: 40
evaluating individudal 38 - 1aaf51d409217130. Mean loss in evaluation epoch: 0.37502628564834595, epochs needed: 40
evaluating individudal 39 - 94108cc48bc2a670. Mean loss in evaluation epoch: 0.3785640597343445, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37156954407691956, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3721303343772888, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3715616464614868, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3714940845966339, epochs needed: 40
evaluating individudal 4 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.373982697725296, epochs needed: 40
evaluating individudal 5 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37237438559532166, epochs needed: 40
evaluating individudal 6 - 8ef8408d4e006183. Mean loss in evaluation epoch: 0.37321925163269043, epochs needed: 40
evaluating individudal 7 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37141355872154236, epochs needed: 40
evaluating individudal 8 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.372281014919281, epochs needed: 40
evaluating individudal 9 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.37248995900154114, epochs needed: 40
Round 38 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 26
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.37141355872154236
Timestamp: 19412.092406440002
---------------------------------------------------------------
evaluating individudal 0 - 5610ab9fe128b81f. Mean loss in evaluation epoch: 0.372689425945282, epochs needed: 40
evaluating individudal 1 - 17afbf357a26faab. Mean loss in evaluation epoch: 0.385698527097702, epochs needed: 40
evaluating individudal 2 - 027519d85f1868f1. Mean loss in evaluation epoch: 0.38011088967323303, epochs needed: 40
evaluating individudal 3 - 8960e1870e589870. Mean loss in evaluation epoch: 0.3777272403240204, epochs needed: 40
evaluating individudal 4 - e7a56a282f0f8d39. Mean loss in evaluation epoch: 0.3835163712501526, epochs needed: 40
evaluating individudal 5 - a883d0550d407229. Mean loss in evaluation epoch: 0.37877723574638367, epochs needed: 40
evaluating individudal 6 - 72088cdc93d1e7ad. Mean loss in evaluation epoch: 0.37488752603530884, epochs needed: 40
evaluating individudal 7 - c4cbfd60e0bbb4a0. Mean loss in evaluation epoch: 0.3758682310581207, epochs needed: 40
evaluating individudal 8 - 201d8bfd687d6463. Mean loss in evaluation epoch: 0.38754400610923767, epochs needed: 40
evaluating individudal 9 - 305c828131ff5c95. Mean loss in evaluation epoch: 0.38658297061920166, epochs needed: 40
evaluating individudal 10 - 4df9c9c3ebcba8d3. Mean loss in evaluation epoch: 0.3794725835323334, epochs needed: 40
evaluating individudal 11 - d3135167d726b3d0. Mean loss in evaluation epoch: 0.3836768567562103, epochs needed: 40
evaluating individudal 12 - 608ba7f4af7f3cd1. Mean loss in evaluation epoch: 0.38067230582237244, epochs needed: 40
evaluating individudal 13 - 7649081ae9611b40. Mean loss in evaluation epoch: 0.38291746377944946, epochs needed: 40
evaluating individudal 14 - b6b24bcca0d7ade5. Mean loss in evaluation epoch: 0.3836047351360321, epochs needed: 40
evaluating individudal 15 - 842453f49bc8505c. Mean loss in evaluation epoch: 0.3828543424606323, epochs needed: 40
evaluating individudal 16 - 7eeb7ca11a0db94e. Mean loss in evaluation epoch: 0.38276854157447815, epochs needed: 40
evaluating individudal 17 - c27d21250ce2b360. Mean loss in evaluation epoch: 0.3755555748939514, epochs needed: 40
evaluating individudal 18 - bb274e8da008e7d0. Mean loss in evaluation epoch: 0.3870963454246521, epochs needed: 40
evaluating individudal 19 - d7790a8d4d3fcae3. Mean loss in evaluation epoch: 0.38531050086021423, epochs needed: 40
evaluating individudal 20 - 5457c45c60a625e2. Mean loss in evaluation epoch: 0.3871428668498993, epochs needed: 40
evaluating individudal 21 - 193ddad56e14191d. Mean loss in evaluation epoch: 0.3828383684158325, epochs needed: 40
evaluating individudal 22 - 02597a840c00303e. Mean loss in evaluation epoch: 0.37655726075172424, epochs needed: 40
evaluating individudal 23 - 1782ddae749df8be. Mean loss in evaluation epoch: 0.37523677945137024, epochs needed: 40
evaluating individudal 24 - 1709614616452e80. Mean loss in evaluation epoch: 0.3801373541355133, epochs needed: 40
evaluating individudal 25 - 08d57fb0b974ed69. Mean loss in evaluation epoch: 0.3800617754459381, epochs needed: 40
evaluating individudal 26 - 164c415ecd659199. Mean loss in evaluation epoch: 0.3877275884151459, epochs needed: 40
evaluating individudal 27 - cb48acc93cec0c12. Mean loss in evaluation epoch: 0.38174164295196533, epochs needed: 40
evaluating individudal 28 - 97b3bd56edc426ea. Mean loss in evaluation epoch: 0.37986353039741516, epochs needed: 40
evaluating individudal 29 - 155b57e7fad1a45a. Mean loss in evaluation epoch: 0.38106855750083923, epochs needed: 40
evaluating individudal 30 - 9076dbe31a490640. Mean loss in evaluation epoch: 0.3826039433479309, epochs needed: 40
evaluating individudal 31 - 2aa6435190da7144. Mean loss in evaluation epoch: 0.3779730200767517, epochs needed: 40
evaluating individudal 32 - c3ec185f2f92112c. Mean loss in evaluation epoch: 0.37810400128364563, epochs needed: 40
evaluating individudal 33 - 6471006ca284f0bd. Mean loss in evaluation epoch: 0.38130706548690796, epochs needed: 40
evaluating individudal 34 - 683f953d03533346. Mean loss in evaluation epoch: 0.38056930899620056, epochs needed: 40
evaluating individudal 35 - 3dab82bb6cdf7bd7. Mean loss in evaluation epoch: 0.37740224599838257, epochs needed: 40
evaluating individudal 36 - b958e415e3377998. Mean loss in evaluation epoch: 0.37363556027412415, epochs needed: 40
evaluating individudal 37 - 6326799fe6600f93. Mean loss in evaluation epoch: 0.3777177631855011, epochs needed: 40
evaluating individudal 38 - 7b5c7247931fbd97. Mean loss in evaluation epoch: 0.38175421953201294, epochs needed: 40
evaluating individudal 39 - db1e79b67c24f829. Mean loss in evaluation epoch: 0.3789568245410919, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37186846137046814, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37194791436195374, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37160614132881165, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3719645142555237, epochs needed: 40
evaluating individudal 4 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3718312680721283, epochs needed: 40
evaluating individudal 5 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.3720002770423889, epochs needed: 40
evaluating individudal 6 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37235698103904724, epochs needed: 40
evaluating individudal 7 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3742664158344269, epochs needed: 40
evaluating individudal 8 - 8ef8408d4e006183. Mean loss in evaluation epoch: 0.37293916940689087, epochs needed: 40
evaluating individudal 9 - 8eb0d0730a4d2377. Mean loss in evaluation epoch: 0.37642109394073486, epochs needed: 40
Round 39 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 27
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.37160614132881165
Timestamp: 19923.541918311996
---------------------------------------------------------------
evaluating individudal 0 - adf96804f01020d8. Mean loss in evaluation epoch: 0.3839321434497833, epochs needed: 40
evaluating individudal 1 - 04f4c48850cc2830. Mean loss in evaluation epoch: 0.3764139413833618, epochs needed: 40
evaluating individudal 2 - 1099bf2fc1d61a40. Mean loss in evaluation epoch: 0.3756312429904938, epochs needed: 40
evaluating individudal 3 - 4fafbeca16c3c6a5. Mean loss in evaluation epoch: 0.3818139135837555, epochs needed: 40
evaluating individudal 4 - 47ded35dd47f9401. Mean loss in evaluation epoch: 0.37799105048179626, epochs needed: 40
evaluating individudal 5 - 3aff844913e0a4d7. Mean loss in evaluation epoch: 0.37832218408584595, epochs needed: 40
evaluating individudal 6 - 2f59b28d3a24357e. Mean loss in evaluation epoch: 0.374979704618454, epochs needed: 40
evaluating individudal 7 - ac2728e030658285. Mean loss in evaluation epoch: 0.38056427240371704, epochs needed: 40
evaluating individudal 8 - 9aa684f64b598180. Mean loss in evaluation epoch: 0.3783945143222809, epochs needed: 40
evaluating individudal 9 - 3003c2c4757ea9c7. Mean loss in evaluation epoch: 0.38729074597358704, epochs needed: 40
evaluating individudal 10 - 6293eb817855018a. Mean loss in evaluation epoch: 0.3750647008419037, epochs needed: 40
evaluating individudal 11 - 993eacf7825e81da. Mean loss in evaluation epoch: 0.37418168783187866, epochs needed: 40
evaluating individudal 12 - 6f57a6e88118c714. Mean loss in evaluation epoch: 0.38185590505599976, epochs needed: 40
evaluating individudal 13 - d268b21c35169cf1. Mean loss in evaluation epoch: 0.37675046920776367, epochs needed: 40
evaluating individudal 14 - bf3361244538cdc3. Mean loss in evaluation epoch: 0.3886350095272064, epochs needed: 40
evaluating individudal 15 - 511a54e70f187ab0. Mean loss in evaluation epoch: 0.3791084885597229, epochs needed: 40
evaluating individudal 16 - dc1f34d3ec97ae6a. Mean loss in evaluation epoch: 0.38336336612701416, epochs needed: 40
evaluating individudal 17 - 3fa22ee56d50eee2. Mean loss in evaluation epoch: 0.37814414501190186, epochs needed: 40
evaluating individudal 18 - 47b2a50b2d0aa67a. Mean loss in evaluation epoch: 0.3741385042667389, epochs needed: 40
evaluating individudal 19 - 390f200d8149af59. Mean loss in evaluation epoch: 0.3796215355396271, epochs needed: 40
evaluating individudal 20 - ef24113c1fb2654c. Mean loss in evaluation epoch: 0.3809497058391571, epochs needed: 40
evaluating individudal 21 - ca8c390867823818. Mean loss in evaluation epoch: 0.37787947058677673, epochs needed: 40
evaluating individudal 22 - 1fd6ff8672062663. Mean loss in evaluation epoch: 0.3760075271129608, epochs needed: 40
evaluating individudal 23 - 59214a5c01864091. Mean loss in evaluation epoch: 0.3831516206264496, epochs needed: 40
evaluating individudal 24 - b58e9ac8dc416b25. Mean loss in evaluation epoch: 0.3871956467628479, epochs needed: 40
evaluating individudal 25 - 4a1baf9dc71d57a2. Mean loss in evaluation epoch: 0.37802428007125854, epochs needed: 40
evaluating individudal 26 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.3724929392337799, epochs needed: 40
evaluating individudal 27 - d1059476a8228006. Mean loss in evaluation epoch: 0.37711989879608154, epochs needed: 40
evaluating individudal 28 - 41e8028f2f09b7a8. Mean loss in evaluation epoch: 0.3797730505466461, epochs needed: 40
evaluating individudal 29 - eba2c6cc3088175e. Mean loss in evaluation epoch: 0.37740030884742737, epochs needed: 40
evaluating individudal 30 - 3b964d1f0c4b214f. Mean loss in evaluation epoch: 0.37569019198417664, epochs needed: 40
evaluating individudal 31 - 50c4d517ed96407f. Mean loss in evaluation epoch: 0.3838280439376831, epochs needed: 40
evaluating individudal 32 - 4df66cb9721c95a6. Mean loss in evaluation epoch: 0.3804798722267151, epochs needed: 40
evaluating individudal 33 - 30c4f61bbb2aebba. Mean loss in evaluation epoch: 0.3785690665245056, epochs needed: 40
evaluating individudal 34 - 12709f6ba2ed5a5a. Mean loss in evaluation epoch: 0.37772008776664734, epochs needed: 40
evaluating individudal 35 - a7d0bbd04e4c7b4b. Mean loss in evaluation epoch: 0.3806021809577942, epochs needed: 40
evaluating individudal 36 - c17f92ebf9fc432b. Mean loss in evaluation epoch: 0.37495794892311096, epochs needed: 40
evaluating individudal 37 - 27fe824221f317e1. Mean loss in evaluation epoch: 0.3784020245075226, epochs needed: 40
evaluating individudal 38 - d9e45d0bf2d4e660. Mean loss in evaluation epoch: 0.37536418437957764, epochs needed: 40
evaluating individudal 39 - 34cdb6c47f683b40. Mean loss in evaluation epoch: 0.375620573759079, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3715810179710388, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3715684711933136, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3720983862876892, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3714566230773926, epochs needed: 40
evaluating individudal 4 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3721207082271576, epochs needed: 40
evaluating individudal 5 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.37220850586891174, epochs needed: 40
evaluating individudal 6 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.3721543848514557, epochs needed: 40
evaluating individudal 7 - 5610ab9fe128b81f. Mean loss in evaluation epoch: 0.37336745858192444, epochs needed: 40
evaluating individudal 8 - 8ef8408d4e006183. Mean loss in evaluation epoch: 0.3726699650287628, epochs needed: 40
evaluating individudal 9 - b958e415e3377998. Mean loss in evaluation epoch: 0.37346288561820984, epochs needed: 40
Round 40 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 28
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.3714566230773926
Timestamp: 20478.751043754004
---------------------------------------------------------------
evaluating individudal 0 - 60539dd2b72d1547. Mean loss in evaluation epoch: 0.3812393248081207, epochs needed: 40
evaluating individudal 1 - 0c823dcb22c6ff95. Mean loss in evaluation epoch: 0.3764786422252655, epochs needed: 40
evaluating individudal 2 - 647d44a454822e4a. Mean loss in evaluation epoch: 0.3790036737918854, epochs needed: 40
evaluating individudal 3 - 38818522d77fd1dc. Mean loss in evaluation epoch: 0.38167259097099304, epochs needed: 40
evaluating individudal 4 - f62ebb44ea11ce98. Mean loss in evaluation epoch: 0.38629060983657837, epochs needed: 40
evaluating individudal 5 - 568a3f2916f8ed94. Mean loss in evaluation epoch: 0.3801494240760803, epochs needed: 40
evaluating individudal 6 - e4bfa017e7c8aa81. Mean loss in evaluation epoch: 0.38239166140556335, epochs needed: 40
evaluating individudal 7 - cf62e4c169166a32. Mean loss in evaluation epoch: 0.3772925138473511, epochs needed: 40
evaluating individudal 8 - 57badb58aa434b56. Mean loss in evaluation epoch: 0.3798864781856537, epochs needed: 40
evaluating individudal 9 - 4b949db2b6b5a4db. Mean loss in evaluation epoch: 0.37936925888061523, epochs needed: 40
evaluating individudal 10 - a8e18b571473ce4f. Mean loss in evaluation epoch: 0.37591639161109924, epochs needed: 40
evaluating individudal 11 - 0e69907512399365. Mean loss in evaluation epoch: 0.3802734315395355, epochs needed: 40
evaluating individudal 12 - cfdda230e6853421. Mean loss in evaluation epoch: 0.38120901584625244, epochs needed: 40
evaluating individudal 13 - 167fda40588315d7. Mean loss in evaluation epoch: 0.38361379504203796, epochs needed: 40
evaluating individudal 14 - 543f16921f1f836e. Mean loss in evaluation epoch: 0.3829604387283325, epochs needed: 40
